stn;date;time;tre200b0;tre200bn;tre200bx;ure200b0;rre150b0;sre000b0;gre000b0;dkl010b0;fu3010b0;fu3010b1;prestab0
WAE;10/11/2014;10:00;8.4;8.1;8.5;85.8;0.0;0;176;59;2.2;7.2;956.6
WAE;10/11/2014;11:00;8.5;8.4;8.6;83.3;0.0;0;98;0;0.0;4.7;956.6
WAE;10/11/2014;12:00;8.6;8.5;8.8;87.2;0.0;0;103;315;0.7;6.5;956.3
WAE;10/11/2014;13:00;9.0;8.8;9.1;86.8;0.0;0;127;18;1.1;6.8;956.1
WAE;10/11/2014;14:00;9.2;9.1;9.3;85.1;0.0;0;81;333;1.1;5.4;955.9
WAE;10/11/2014;15:00;9.0;8.8;9.2;85.7;0.0;0;34;326;1.4;6.5;955.7
WAE;10/11/2014;16:00;8.5;8.3;8.7;88.9;0.0;0;9;292;1.8;7.9;955.6
WAE;10/11/2014;17:00;8.1;7.7;8.2;90.8;0.0;0;0;284;1.4;8.6;955.4
WAE;10/11/2014;18:00;7.9;7.7;8.1;90.8;0.0;0;0;284;4.7;9.7;955.5
WAE;10/11/2014;19:00;6.9;6.4;7.5;93.3;0.0;0;0;238;4.0;7.2;955.4
WAE;10/11/2014;20:00;7.3;6.9;7.5;93.0;0.0;0;0;195;4.3;6.8;955.3
WAE;10/11/2014;21:00;7.9;7.8;8.0;90.9;0.0;0;0;174;3.6;7.2;955.2
WAE;10/11/2014;22:00;7.8;7.6;7.9;90.6;0.0;0;0;153;2.5;9.0;955.0
WAE;10/11/2014;23:00;7.1;6.6;7.4;91.0;0.0;0;0;180;3.2;8.3;954.8
WAE;11/11/2014;00:00;6.9;6.4;7.3;92.0;0.0;0;0;243;4.0;7.6;954.6
WAE;11/11/2014;01:00;6.4;6.2;6.6;93.4;0.0;0;0;226;10.4;16.2;954.5
WAE;11/11/2014;02:00;6.7;6.6;6.8;92.7;0.0;0;0;223;7.2;15.5;954.4
WAE;11/11/2014;03:00;7.0;6.8;7.1;91.6;0.0;0;0;172;2.9;6.8;953.9
WAE;11/11/2014;04:00;7.0;6.8;7.1;90.3;0.0;0;0;157;5.0;9.4;953.1
WAE;11/11/2014;05:00;6.7;6.6;6.8;95.5;0.0;0;0;38;5.0;11.9;952.5
WAE;11/11/2014;06:00;6.6;6.4;6.6;96.6;0.0;0;0;37;7.9;15.5;951.7
WAE;11/11/2014;07:00;6.4;6.2;6.7;95.3;0.0;0;3;27;2.9;12.2;951.3
WAE;11/11/2014;08:00;6.3;6.2;6.5;94.5;0.0;0;21;292;6.1;14.8;951.3
WAE;11/11/2014;09:00;6.5;6.4;6.6;93.7;0.0;0;31;293;5.0;11.5;951.0
WAE;11/11/2014;10:00;6.8;6.5;7.0;92.1;0.0;0;70;283;3.6;10.1;950.5
WAE;11/11/2014;11:00;7.4;7.1;7.7;88.2;0.0;0;119;276;3.6;9.0;950.0
WAE;11/11/2014;12:00;7.9;7.7;8.2;88.6;0.0;0;99;302;5.4;11.9;949.4
WAE;11/11/2014;13:00;8.0;7.8;8.1;89.2;0.0;0;124;323;6.1;14.4;948.9
WAE;11/11/2014;14:00;7.8;7.8;7.9;89.5;0.0;0;82;328;4.0;11.9;948.4
WAE;11/11/2014;15:00;7.8;7.6;7.9;90.1;0.0;0;35;307;4.3;10.8;947.9
WAE;11/11/2014;16:00;7.6;7.5;7.7;90.8;0.0;0;10;284;2.2;7.2;947.6
WAE;11/11/2014;17:00;7.6;7.5;7.7;92.4;0.0;0;0;135;1.1;5.8;947.5
WAE;11/11/2014;18:00;7.8;7.7;7.9;93.1;0.0;0;0;99;3.2;8.6;947.2
WAE;11/11/2014;19:00;7.5;7.3;7.6;94.6;0.0;0;0;315;2.5;7.2;947.0
WAE;11/11/2014;20:00;7.3;7.1;7.4;92.6;0.0;0;0;249;5.4;14.8;947.3
WAE;11/11/2014;21:00;6.6;6.3;6.8;93.5;0.0;0;0;270;6.1;11.9;947.5
WAE;11/11/2014;22:00;6.4;6.4;6.5;93.6;0.0;0;0;231;7.2;11.9;947.4
WAE;11/11/2014;23:00;6.5;6.4;6.6;93.1;0.0;0;0;232;8.6;14.4;947.0
WAE;12/11/2014;00:00;6.2;5.9;6.4;94.3;0.0;0;0;236;9.4;14.4;946.8
WAE;12/11/2014;01:00;6.1;6.0;6.2;94.7;0.0;0;0;246;9.0;15.8;946.7
WAE;12/11/2014;02:00;5.8;5.6;5.9;95.3;0.0;0;0;261;7.2;18.4;946.6
WAE;12/11/2014;03:00;5.8;5.8;6.0;95.1;0.0;0;0;267;7.9;24.1;946.6
WAE;12/11/2014;04:00;5.7;5.6;5.8;95.6;0.0;0;0;247;5.8;13.7;946.7
WAE;12/11/2014;05:00;5.5;5.4;5.6;94.5;0.0;0;0;220;8.6;15.1;946.8
WAE;12/11/2014;06:00;5.6;5.4;5.8;94.8;0.0;0;0;230;9.7;13.7;947.1
WAE;12/11/2014;07:00;5.8;5.7;5.9;94.9;0.0;0;4;234;6.5;11.2;947.6
WAE;12/11/2014;08:00;6.3;5.9;6.5;92.3;0.0;0;44;172;5.4;9.7;948.0
WAE;12/11/2014;09:00;7.2;6.9;7.4;92.9;0.0;0;77;171;2.2;7.6;948.1
WAE;12/11/2014;10:00;7.7;7.4;7.9;92.1;0.0;0;115;63;1.8;6.5;948.2
WAE;12/11/2014;11:00;8.4;7.8;8.9;88.0;0.0;0;219;307;4.3;11.9;948.4
WAE;12/11/2014;12:00;8.9;8.4;9.3;84.1;0.0;0;147;249;3.2;13.3;948.7
WAE;12/11/2014;13:00;9.8;9.3;10.4;81.3;0.0;0;163;256;3.2;10.4;949.1
WAE;12/11/2014;14:00;10.2;9.9;10.5;81.3;0.0;0;103;270;1.8;7.6;949.3
WAE;12/11/2014;15:00;9.7;9.5;9.9;86.1;0.1;0;20;135;0.7;4.7;949.6
WAE;12/11/2014;16:00;9.3;9.1;9.5;92.4;0.2;0;5;153;1.8;4.7;949.8
WAE;12/11/2014;17:00;9.1;9.0;9.4;92.9;0.6;0;0;0;0.0;0.0;950.0
WAE;12/11/2014;18:00;8.7;8.6;8.8;96.7;1.4;0;0;0;0.0;0.0;950.4
WAE;12/11/2014;19:00;8.8;8.7;8.8;96.9;1.2;0;0;0;0.0;0.7;950.8
WAE;12/11/2014;20:00;8.8;8.6;8.9;97.7;1.9;0;0;0;0.0;0.0;951.2
WAE;12/11/2014;21:00;9.1;9.0;9.1;95.1;2.4;0;0;270;3.2;9.0;951.9
WAE;12/11/2014;22:00;9.0;8.9;9.2;94.4;4.0;0;0;236;6.8;10.4;952.6
WAE;12/11/2014;23:00;8.9;8.7;9.0;94.4;2.4;0;0;232;6.5;12.2;953.1
WAE;13/11/2014;00:00;8.8;8.6;8.9;96.2;1.4;0;0;270;1.4;8.6;953.6
WAE;13/11/2014;01:00;8.7;8.6;8.9;95.3;1.3;0;0;281;2.2;7.9;954.1
WAE;13/11/2014;02:00;8.7;8.5;8.8;96.2;1.9;0;0;270;1.8;6.8;954.6
WAE;13/11/2014;03:00;8.6;8.4;8.8;96.8;0.9;0;0;270;1.1;8.6;954.8
WAE;13/11/2014;04:00;8.5;8.4;8.6;95.7;0.7;0;0;198;1.8;6.5;955.0
WAE;13/11/2014;05:00;8.6;8.4;8.8;96.3;0.3;0;0;117;2.5;11.5;955.3
WAE;13/11/2014;06:00;8.4;8.3;8.6;95.3;0.0;0;0;117;4.0;11.2;955.3
WAE;13/11/2014;07:00;8.2;8.1;8.3;95.2;0.0;0;11;127;3.6;7.2;955.1
WAE;13/11/2014;08:00;8.6;7.9;9.0;93.3;0.0;18;104;113;2.9;7.2;955.1
WAE;13/11/2014;09:00;9.2;9.0;9.4;87.3;0.0;6;147;90;0.7;5.4;955.1
WAE;13/11/2014;10:00;9.7;9.3;10.3;83.6;0.0;10;161;90;1.1;6.8;955.3
WAE;13/11/2014;11:00;9.6;9.4;9.7;84.2;0.0;0;141;45;2.2;7.6;955.4
WAE;13/11/2014;12:00;9.9;9.7;10.3;84.6;0.0;0;145;0;0.0;0.0;955.2
WAE;13/11/2014;13:00;10.3;10.1;10.5;83.1;0.0;2;176;0;0.0;6.5;955.0
WAE;13/11/2014;14:00;10.8;10.7;10.9;81.1;0.0;0;91;256;4.7;11.2;955.0
WAE;13/11/2014;15:00;10.3;10.2;10.6;83.9;0.0;0;36;239;9.4;17.6;955.0
WAE;13/11/2014;16:00;10.1;9.9;10.2;85.0;0.0;0;13;242;6.1;9.4;955.0
WAE;13/11/2014;17:00;9.8;9.8;9.9;86.3;0.0;0;0;236;6.5;10.1;955.2
WAE;13/11/2014;18:00;9.8;9.8;9.9;86.6;0.0;0;0;240;5.8;9.0;955.4
WAE;13/11/2014;19:00;9.5;8.8;10.0;88.0;0.0;0;0;227;6.5;9.0;955.6
WAE;13/11/2014;20:00;8.4;7.9;8.8;91.6;0.0;0;0;212;3.2;7.6;955.7
WAE;13/11/2014;21:00;7.5;7.3;7.8;94.1;0.0;0;0;270;0.4;2.9;955.7
WAE;13/11/2014;22:00;7.5;7.1;7.8;90.5;0.0;0;0;124;2.9;10.1;955.3
WAE;13/11/2014;23:00;6.6;6.3;7.2;89.8;0.0;0;0;156;4.3;8.3;955.0
WAE;14/11/2014;00:00;5.9;5.5;6.1;91.3;0.0;0;0;187;3.2;7.2;955.0
WAE;14/11/2014;01:00;6.3;6.1;6.7;89.0;0.0;0;0;168;9.0;15.1;954.8
WAE;14/11/2014;02:00;5.4;4.9;5.9;92.8;0.0;0;0;163;4.0;10.1;954.8
WAE;14/11/2014;03:00;5.1;5.0;5.2;94.3;0.0;0;0;270;1.1;5.8;954.6
WAE;14/11/2014;04:00;4.8;4.7;5.1;94.9;0.0;0;0;162;1.1;5.8;954.4
WAE;14/11/2014;05:00;5.8;5.2;6.1;92.7;0.0;0;0;167;6.8;11.2;954.0
WAE;14/11/2014;06:00;6.3;6.2;6.4;93.0;0.0;0;0;186;4.3;6.8;953.7
WAE;14/11/2014;07:00;6.5;6.4;6.7;92.9;0.0;0;4;180;4.7;9.7;953.5
WAE;14/11/2014;08:00;7.1;6.8;7.3;90.4;0.0;0;43;180;2.2;6.5;953.7
WAE;14/11/2014;09:00;7.3;7.1;7.4;87.2;0.0;0;100;180;0.7;4.7;953.7
WAE;14/11/2014;10:00;7.5;7.3;7.7;87.3;0.0;0;112;266;5.0;10.4;954.0
WAE;14/11/2014;11:00;7.3;7.1;7.5;89.4;0.0;0;135;239;6.8;13.0;953.5
WAE;14/11/2014;12:00;7.5;7.3;7.7;88.3;0.0;0;150;31;2.2;9.0;952.4
WAE;14/11/2014;13:00;8.4;8.1;8.6;84.9;0.0;18;241;270;6.5;13.0;952.1
WAE;14/11/2014;14:00;8.6;8.5;8.7;85.0;0.0;3;136;291;3.2;9.0;951.8
WAE;14/11/2014;15:00;8.3;8.2;8.4;87.3;0.0;6;80;225;7.9;14.0;951.7
WAE;14/11/2014;16:00;7.2;6.9;7.8;92.7;0.0;0;14;235;14.8;27.0;951.8
WAE;14/11/2014;17:00;7.4;7.0;7.6;91.2;0.0;0;0;218;9.7;19.4;951.4
WAE;14/11/2014;18:00;7.9;7.7;8.0;91.5;0.0;0;0;79;4.3;9.7;951.0
WAE;14/11/2014;19:00;8.0;7.9;8.1;91.3;0.0;0;0;7;3.6;11.2;950.5
WAE;14/11/2014;20:00;7.8;7.6;7.9;91.8;0.0;0;0;315;2.2;8.3;950.4
WAE;14/11/2014;21:00;7.7;7.5;7.8;92.3;0.0;0;0;66;4.0;13.3;949.9
WAE;14/11/2014;22:00;7.5;7.3;7.7;93.8;0.0;0;0;45;2.5;7.9;949.4
WAE;14/11/2014;23:00;7.3;7.2;7.4;92.7;0.0;0;0;306;3.2;7.6;948.9
WAE;15/11/2014;00:00;7.2;7.0;7.3;92.9;0.0;0;0;290;5.4;11.5;948.3
WAE;15/11/2014;01:00;6.9;6.7;7.1;93.7;0.0;0;0;315;0.4;4.7;947.4
WAE;15/11/2014;02:00;6.9;6.8;7.0;94.0;0.0;0;0;288;1.1;5.8;946.3
WAE;15/11/2014;03:00;6.6;6.3;6.8;94.4;0.0;0;0;276;3.6;11.5;945.9
WAE;15/11/2014;04:00;6.8;6.5;7.0;92.4;0.0;0;0;278;16.2;45.4;946.5
WAE;15/11/2014;05:00;7.0;6.8;7.1;91.2;0.0;0;0;268;12.6;28.1;948.0
WAE;15/11/2014;06:00;6.5;6.1;7.0;92.5;0.0;0;0;209;5.4;24.8;948.9
WAE;15/11/2014;07:00;5.8;5.3;6.3;92.9;0.0;0;4;180;6.1;15.5;949.5
WAE;15/11/2014;08:00;6.4;5.6;7.6;91.3;0.0;18;61;146;4.7;10.8;949.7
WAE;15/11/2014;09:00;8.7;7.8;9.7;84.8;0.0;49;230;128;4.7;12.2;949.8
WAE;15/11/2014;10:00;9.8;9.6;10.0;77.0;0.0;38;267;122;7.2;17.6;949.2
WAE;15/11/2014;11:00;10.2;9.9;10.3;78.0;0.0;38;304;77;3.6;9.7;948.3
WAE;15/11/2014;12:00;10.8;10.5;11.0;72.4;0.0;1;182;360;0.7;6.5;947.7
WAE;15/11/2014;13:00;11.2;10.7;11.3;71.9;0.0;0;106;153;1.8;6.5;946.9
WAE;15/11/2014;14:00;11.0;10.6;11.3;74.8;0.0;0;51;90;0.4;5.4;946.1
WAE;15/11/2014;15:00;10.1;9.6;10.4;84.1;0.1;0;11;0;0.0;0.0;945.7
WAE;15/11/2014;16:00;9.5;9.2;9.7;89.1;0.7;0;1;262;6.1;10.8;945.7
WAE;15/11/2014;17:00;8.9;8.7;9.1;94.7;0.8;0;0;270;3.2;7.6;944.6
WAE;15/11/2014;18:00;9.0;8.9;9.1;95.4;0.5;0;0;270;0.7;6.1;944.3
WAE;15/11/2014;19:00;9.0;8.9;9.2;94.6;2.7;0;0;289;10.1;20.5;944.3
WAE;15/11/2014;20:00;8.7;8.6;8.9;96.3;3.0;0;0;300;11.2;21.2;944.3
WAE;15/11/2014;21:00;8.6;8.6;8.7;93.2;6.1;0;0;272;11.9;35.3;944.7
WAE;15/11/2014;22:00;7.2;6.5;7.8;86.9;4.2;0;0;242;27.7;57.6;945.5
WAE;15/11/2014;23:00;6.0;5.8;6.2;85.4;1.7;0;0;242;27.7;54.0;946.1
WAE;16/11/2014;00:00;5.8;5.6;6.1;84.9;1.4;0;0;238;19.4;42.5;946.4
WAE;16/11/2014;01:00;6.0;5.9;6.2;85.6;2.4;0;0;215;6.8;19.1;946.8
WAE;16/11/2014;02:00;5.7;5.5;5.8;90.4;2.4;0;0;138;5.0;11.2;946.9
WAE;16/11/2014;03:00;5.6;5.4;5.9;95.2;1.3;0;0;135;1.1;7.2;947.0
WAE;16/11/2014;04:00;6.0;5.9;6.1;95.6;1.8;0;0;153;1.8;14.0;947.4
WAE;16/11/2014;05:00;6.0;5.8;6.1;96.6;1.6;0;0;90;0.4;4.7;947.8
WAE;16/11/2014;06:00;6.2;6.2;6.3;96.0;1.3;0;0;121;2.2;7.9;948.0
WAE;16/11/2014;07:00;6.1;6.0;6.2;94.7;0.1;0;3;111;6.5;22.0;948.1
WAE;16/11/2014;08:00;6.1;6.0;6.2;93.1;0.0;0;28;106;10.8;27.0;948.4
WAE;16/11/2014;09:00;6.6;6.3;6.8;88.9;0.0;17;131;120;3.2;13.3;948.5
WAE;16/11/2014;10:00;7.7;7.3;8.1;85.7;0.0;60;322;94;5.4;10.1;948.5
WAE;16/11/2014;11:00;8.8;8.2;9.5;80.2;0.0;60;410;112;4.3;11.5;948.2
WAE;16/11/2014;12:00;9.9;9.5;10.2;72.8;0.0;60;404;84;4.0;6.8;947.7
WAE;16/11/2014;13:00;10.1;9.9;10.4;68.8;0.0;60;367;95;4.3;8.3;947.3
WAE;16/11/2014;14:00;10.0;9.8;10.3;68.7;0.0;54;235;117;2.9;7.2;947.0
WAE;16/11/2014;15:00;9.4;8.9;9.8;75.1;0.0;27;104;169;2.2;6.5;947.0
WAE;16/11/2014;16:00;7.8;7.3;8.4;84.0;0.0;0;15;207;5.8;9.0;947.0
WAE;16/11/2014;17:00;7.1;6.6;7.4;85.9;0.0;0;0;210;8.6;14.0;947.0
WAE;16/11/2014;18:00;7.0;6.0;7.6;85.0;0.0;0;0;180;4.0;9.7;947.3
WAE;16/11/2014;19:00;7.1;6.8;7.3;84.7;0.0;0;0;140;6.1;11.9;947.8
WAE;16/11/2014;20:00;6.6;5.3;7.2;85.7;0.0;0;0;146;5.4;15.1;947.9
WAE;16/11/2014;21:00;6.3;6.2;6.5;87.9;0.0;0;0;158;3.6;9.7;948.2
WAE;16/11/2014;22:00;6.7;6.5;7.0;86.7;0.0;0;0;158;2.5;11.9;948.2
WAE;16/11/2014;23:00;6.5;6.2;6.8;86.8;0.0;0;0;139;3.2;7.6;948.0
WAE;17/11/2014;00:00;6.5;6.3;6.8;88.7;0.0;0;0;146;1.1;6.5;948.2
WAE;17/11/2014;01:00;6.6;6.5;6.8;89.5;0.0;0;0;180;2.9;6.8;948.3
WAE;17/11/2014;02:00;6.5;6.2;6.7;88.1;0.0;0;0;153;3.2;8.6;948.2
WAE;17/11/2014;03:00;5.7;5.3;6.3;89.3;0.0;0;0;141;2.5;8.6;948.0
WAE;17/11/2014;04:00;5.3;4.9;5.7;92.6;0.0;0;0;143;1.8;5.8;947.9
WAE;17/11/2014;05:00;4.6;4.4;4.7;94.4;0.0;0;0;148;3.6;6.5;947.9
WAE;17/11/2014;06:00;4.8;4.5;5.0;92.4;0.0;0;0;270;0.4;4.7;948.1
WAE;17/11/2014;07:00;5.7;4.8;6.4;89.7;0.0;0;1;238;3.6;15.8;948.6
WAE;17/11/2014;08:00;6.6;6.4;6.8;88.4;0.0;0;26;253;4.3;14.4;949.0
WAE;17/11/2014;09:00;6.7;6.6;6.7;91.5;0.0;0;41;121;2.2;6.5;949.0
WAE;17/11/2014;10:00;7.1;6.9;7.3;90.3;0.0;0;148;102;5.4;10.4;948.8
WAE;17/11/2014;11:00;7.7;7.3;8.2;87.6;0.0;17;226;103;5.0;11.5;948.4
WAE;17/11/2014;12:00;8.1;8.0;8.3;81.8;0.0;20;253;94;5.8;11.5;947.6
WAE;17/11/2014;13:00;8.4;8.2;8.5;78.1;0.0;0;141;135;0.7;6.1;947.4
WAE;17/11/2014;14:00;8.3;8.2;8.4;80.2;0.0;0;51;0;0.0;0.0;947.3
WAE;17/11/2014;15:00;8.3;8.1;8.5;81.3;0.0;0;23;0;0.0;0.0;947.4
WAE;17/11/2014;16:00;8.2;7.9;8.4;81.8;0.0;0;5;239;2.2;6.5;947.6
WAE;17/11/2014;17:00;7.9;7.6;8.0;85.8;0.0;0;0;252;1.1;5.0;947.7
WAE;17/11/2014;18:00;7.9;7.8;7.9;85.9;0.0;0;0;0;0.0;0.0;948.0
WAE;17/11/2014;19:00;7.9;7.8;8.0;86.4;0.0;0;0;279;2.2;6.8;948.4
WAE;17/11/2014;20:00;7.6;7.2;7.8;90.3;0.9;0;0;297;6.5;11.5;948.6
WAE;17/11/2014;21:00;7.1;7.0;7.3;92.9;1.8;0;0;277;6.1;10.4;948.8
WAE;17/11/2014;22:00;6.8;6.7;7.1;92.1;3.3;0;0;243;9.4;19.4;949.0
WAE;17/11/2014;23:00;6.6;6.4;6.7;91.3;1.8;0;0;253;14.4;25.6;949.1
WAE;18/11/2014;00:00;6.4;6.3;6.5;90.6;1.6;0;0;251;13.3;22.0;949.5
WAE;18/11/2014;01:00;6.0;5.9;6.2;89.1;1.8;0;0;246;11.9;23.8;949.7
WAE;18/11/2014;02:00;5.9;5.7;6.0;92.1;0.6;0;0;264;7.2;19.8;949.8
WAE;18/11/2014;03:00;5.9;5.8;6.0;90.3;0.2;0;0;257;6.5;15.5;949.9
WAE;18/11/2014;04:00;5.9;5.8;6.0;89.4;0.6;0;0;245;9.0;19.8;950.2
WAE;18/11/2014;05:00;5.9;5.7;6.1;90.8;0.4;0;0;264;3.2;12.2;950.4
WAE;18/11/2014;06:00;6.0;5.8;6.1;89.1;0.0;0;0;243;3.6;15.8;950.6
WAE;18/11/2014;07:00;5.9;5.7;6.1;90.0;0.0;0;1;235;4.7;11.9;950.8
WAE;18/11/2014;08:00;6.0;5.9;6.1;93.3;0.0;0;24;141;2.5;7.6;951.2
WAE;18/11/2014;09:00;6.3;6.1;6.5;90.9;0.0;0;91;122;3.6;9.4;951.7
WAE;18/11/2014;10:00;7.3;6.6;8.5;84.6;0.0;23;204;207;5.0;14.8;951.9
WAE;18/11/2014;11:00;8.4;8.2;8.6;71.8;0.0;49;290;270;6.8;19.1;951.8
WAE;18/11/2014;12:00;9.2;9.0;9.5;71.2;0.0;54;392;288;5.8;16.6;951.6
WAE;18/11/2014;13:00;9.0;8.9;9.3;65.6;0.0;8;162;251;10.4;21.2;951.7
WAE;18/11/2014;14:00;9.2;9.0;9.3;66.4;0.0;6;162;270;6.8;13.0;951.9
WAE;18/11/2014;15:00;8.6;8.4;9.0;71.4;0.0;1;46;243;5.0;9.7;952.1
WAE;18/11/2014;16:00;8.1;7.8;8.5;72.5;0.1;0;11;246;7.9;13.0;952.4
WAE;18/11/2014;17:00;7.0;6.7;7.4;85.2;0.2;0;0;237;7.6;13.0;952.9
WAE;18/11/2014;18:00;6.7;6.5;6.8;85.6;0.0;0;0;214;8.3;11.2;953.5
WAE;18/11/2014;19:00;6.9;6.8;7.1;84.0;0.0;0;0;229;7.9;14.8;954.0
WAE;18/11/2014;20:00;7.2;7.0;7.4;80.8;0.0;0;0;238;9.4;15.5;954.5
WAE;18/11/2014;21:00;7.4;7.1;7.5;79.6;0.0;0;0;231;7.2;13.0;955.0
WAE;18/11/2014;22:00;7.3;7.0;7.6;80.4;0.0;0;0;244;10.1;17.6;955.3
WAE;18/11/2014;23:00;7.0;6.8;7.2;83.3;0.1;0;0;243;9.7;19.1;955.6
WAE;19/11/2014;00:00;6.7;6.5;6.8;85.8;0.1;0;0;238;9.4;33.5;956.0
WAE;19/11/2014;01:00;6.4;6.4;6.4;86.2;0.1;0;0;236;13.3;28.4;956.3
WAE;19/11/2014;02:00;6.2;6.1;6.3;87.6;0.0;0;0;243;4.3;8.3;956.9
WAE;19/11/2014;03:00;6.6;6.3;6.8;85.9;0.0;0;0;239;7.6;14.0;957.3
WAE;19/11/2014;04:00;6.5;6.2;6.7;87.1;0.0;0;0;234;6.8;13.0;957.9
WAE;19/11/2014;05:00;6.6;6.6;6.7;85.4;0.0;0;0;234;11.5;19.8;958.5
WAE;19/11/2014;06:00;6.5;6.1;6.7;86.1;0.0;0;0;247;2.9;14.0;959.2
WAE;19/11/2014;07:00;6.6;6.6;6.8;87.7;0.0;0;1;171;2.2;6.8;960.0
WAE;19/11/2014;08:00;7.1;6.9;7.3;87.1;0.0;0;30;153;1.1;6.5;961.0
WAE;19/11/2014;09:00;7.7;7.4;8.0;84.8;0.0;3;94;90;1.1;10.1;961.7
WAE;19/11/2014;10:00;8.0;7.8;8.3;81.5;0.0;22;189;93;6.1;11.9;962.2
WAE;19/11/2014;11:00;8.4;7.9;9.1;81.8;0.0;25;220;106;6.8;13.7;962.5
WAE;19/11/2014;12:00;8.9;8.6;9.3;78.0;0.0;39;295;97;9.0;15.8;962.4
WAE;19/11/2014;13:00;9.1;8.9;9.4;76.5;0.0;29;238;101;5.8;11.9;962.6
WAE;19/11/2014;14:00;9.2;8.8;9.6;72.6;0.0;52;185;104;2.9;8.3;963.0
WAE;19/11/2014;15:00;8.7;8.3;9.2;74.0;0.0;4;77;153;0.7;4.3;963.5
WAE;19/11/2014;16:00;7.7;7.4;8.3;81.6;0.0;0;13;162;3.6;7.2;963.9
WAE;19/11/2014;17:00;6.6;6.0;7.0;83.4;0.0;0;0;180;2.5;7.6;964.2
WAE;19/11/2014;18:00;6.4;6.0;6.7;80.0;0.0;0;0;170;6.1;11.2;964.9
WAE;19/11/2014;19:00;5.8;5.3;6.4;81.2;0.0;0;0;144;8.3;19.4;965.3
WAE;19/11/2014;20:00;5.2;4.5;5.9;82.8;0.0;0;0;144;6.8;16.9;965.6
WAE;19/11/2014;21:00;4.8;4.5;5.0;83.9;0.0;0;0;159;6.5;11.9;966.0
WAE;19/11/2014;22:00;4.4;4.0;4.9;84.9;0.0;0;0;144;3.6;9.7;966.2
WAE;19/11/2014;23:00;3.9;3.6;4.3;87.0;0.0;0;0;172;5.8;10.4;966.2
WAE;20/11/2014;00:00;3.4;2.8;3.8;89.0;0.0;0;0;172;2.9;9.7;966.4
WAE;20/11/2014;01:00;3.0;2.8;3.1;92.1;0.0;0;0;259;3.6;6.8;966.4
WAE;20/11/2014;02:00;3.2;2.9;3.5;90.0;0.0;0;0;183;6.5;13.3;966.4
WAE;20/11/2014;03:00;3.4;3.2;3.5;90.6;0.0;0;0;180;2.9;8.3;966.4
WAE;20/11/2014;04:00;3.3;3.0;3.5;92.9;0.0;0;0;250;5.8;9.0;966.9
WAE;20/11/2014;05:00;3.3;2.8;3.7;93.5;0.0;0;0;236;4.0;9.4;966.5
WAE;20/11/2014;06:00;3.9;3.6;4.0;91.4;0.0;0;0;216;3.2;6.8;966.5
WAE;20/11/2014;07:00;3.9;3.5;4.1;93.4;0.0;0;1;243;1.4;6.5;966.4
WAE;20/11/2014;08:00;4.2;4.0;4.3;91.8;0.0;0;39;300;2.9;7.2;966.7
WAE;20/11/2014;09:00;4.3;4.2;4.5;89.9;0.0;0;77;309;5.0;11.2;966.9
WAE;20/11/2014;10:00;4.8;4.5;5.1;86.7;0.0;0;157;333;3.6;9.7;967.0
WAE;20/11/2014;11:00;5.1;4.9;5.3;85.9;0.0;12;210;346;3.6;9.4;967.0
WAE;20/11/2014;12:00;5.9;5.2;6.3;83.2;0.0;53;362;79;4.0;9.4;966.5
WAE;20/11/2014;13:00;6.2;6.0;6.5;80.9;0.0;8;237;360;2.9;7.9;966.3
WAE;20/11/2014;14:00;7.1;6.8;7.4;78.0;0.0;38;273;104;1.8;6.1;966.1
WAE;20/11/2014;15:00;7.3;7.0;7.8;77.8;0.0;13;118;34;2.9;5.8;966.1
WAE;20/11/2014;16:00;6.7;6.4;7.1;81.2;0.0;0;13;53;1.8;7.9;965.8
WAE;20/11/2014;17:00;6.2;6.1;6.6;84.9;0.0;0;0;342;1.8;9.4;965.8
WAE;20/11/2014;18:00;6.0;5.8;6.1;86.2;0.0;0;0;270;3.2;8.3;966.1
WAE;20/11/2014;19:00;5.8;5.6;6.0;86.2;0.0;0;0;250;4.7;8.6;966.3
WAE;20/11/2014;20:00;5.6;5.4;5.8;88.5;0.0;0;0;225;2.9;5.0;966.2
WAE;20/11/2014;21:00;5.7;5.5;5.9;87.7;0.0;0;0;270;2.2;5.4;966.4
WAE;20/11/2014;22:00;5.3;5.1;5.5;88.9;0.0;0;0;280;4.3;10.1;966.3
WAE;20/11/2014;23:00;5.4;5.3;5.5;88.6;0.0;0;0;292;4.0;8.6;966.1
WAE;21/11/2014;00:00;5.4;5.3;5.4;89.4;0.0;0;0;284;3.2;8.3;965.9
WAE;21/11/2014;01:00;5.2;5.2;5.3;90.6;0.0;0;0;315;1.8;8.6;965.8
WAE;21/11/2014;02:00;5.2;5.1;5.3;91.0;0.0;0;0;0;0.0;0.0;965.5
WAE;21/11/2014;03:00;5.6;5.5;5.7;91.7;0.0;0;0;117;1.8;6.8;965.1
WAE;21/11/2014;04:00;5.6;5.5;5.7;90.5;0.0;0;0;180;0.4;3.2;965.0
WAE;21/11/2014;05:00;5.6;5.4;5.7;90.5;0.0;0;0;225;0.7;4.7;964.8
WAE;21/11/2014;06:00;5.0;4.5;5.4;92.4;0.0;0;0;221;4.3;7.9;964.7
WAE;21/11/2014;07:00;5.0;4.6;5.2;91.9;0.0;0;1;225;4.7;11.9;964.8
